,LOCALITA,DATA,TMEDIA 째C,TMIN 째C,TMAX 째C,PUNTORUGIADA 째C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
12145,Pavia,12/5/2006,"18,8","11,4",26,"8,3",50.0,"10,6","4,3",13,0,0.0,0.0,0,
12146,Pavia,13/5/2006,"19,3","12,7","25,2",9,51.0,"11,3","7,4","14,8",0,0.0,0.0,0,
12147,Pavia,14/5/2006,"19,3","12,3","25,8","12,9",66.0,"9,7",7,"14,8",0,0.0,0.0,"6,1",Pioggia 
12148,Pavia,15/5/2006,"19,8",15,"25,1","13,1",65.0,"9,7","6,1",13,0,0.0,0.0,0,
12149,Pavia,16/5/2006,"19,5",14,"26,5","11,2",59.0,9,"5,2","11,1",0,0.0,0.0,0,
12150,Pavia,17/5/2006,"20,9","15,5","27,6",13,61.0,"9,7","8,1",13,0,0.0,0.0,0,
12151,Pavia,18/5/2006,"21,4","15,3","26,2","13,8",62.0,8,"4,8","16,5",0,0.0,0.0,0,Pioggia 
12152,Pavia,19/5/2006,"21,7","16,4","27,8","12,9",57.0,"10,8","10,4",0,100,0.0,0.0,0,
12153,Pavia,20/5/2006,"20,1","16,8","25,1","13,1",64.0,"11,3",7,"14,8",0,0.0,0.0,0,
12154,Pavia,21/5/2006,"20,4","15,1","24,7","12,8",62.0,"10,9","4,4","11,1",0,0.0,0.0,0,
12155,Pavia,22/5/2006,"21,3","17,7","26,1","12,6",58.0,"11,1","5,7",13,0,0.0,0.0,0,
12156,Pavia,23/5/2006,"19,7","15,5","23,7","12,2",62.0,"10,8","7,2","16,5",0,0.0,0.0,0,
12157,Pavia,24/5/2006,"19,5",14,25,"11,4",59.0,"11,1","8,5","20,6",0,0.0,0.0,0,
12158,Pavia,25/5/2006,"18,1","12,8","23,7",10,59.0,"10,9","6,9",13,0,0.0,0.0,0,
12159,Pavia,26/5/2006,"20,3","13,3","26,4","10,8",54.0,"7,9","3,9","9,4",0,0.0,0.0,0,
12160,Pavia,27/5/2006,"22,8","16,9","29,5","12,8",53.0,"11,1","8,9","14,8",0,0.0,0.0,0,
12161,Pavia,28/5/2006,"22,3","15,8","27,6","13,6",58.0,"8,4","6,7","11,1",0,0.0,0.0,0,
12162,Pavia,29/5/2006,"20,3",14,26,"13,7",66.0,8,13,"24,1",0,0.0,0.0,0,Pioggia Temporale 
12163,Pavia,30/5/2006,"16,5","12,5","21,9","6,3",51.0,"10,6","15,6","35,2","61,1",0.0,0.0,"4,1",
12164,Pavia,31/5/2006,"14,8","6,7","19,9","1,1",39.0,"10,9","10,2","29,4",0,0.0,0.0,0,
12165,Pavia,01/6/2006,"16,2","7,9","22,5","4,3",45.0,"10,5","6,9","24,1",0,0.0,0.0,0,
12166,Pavia,02/6/2006,"16,6","10,2","22,1","3,7",42.0,"11,3","8,7","22,2",0,0.0,0.0,0,
12167,Pavia,03/6/2006,"18,9","11,4","25,5","0,2",28.0,"11,3","7,6","18,3",0,0.0,0.0,0,
12168,Pavia,04/6/2006,"19,9","10,2","27,5","1,9",30.0,"11,1",10,"22,2","40,7",0.0,0.0,0,
12169,Pavia,05/6/2006,"19,5","11,7","26,4","7,4",45.0,"10,9",7,"14,8",0,0.0,0.0,0,Temporale 
12170,Pavia,06/6/2006,"18,4","13,1",25,"10,3",59.0,"10,8","10,6","20,6",0,0.0,0.0,0,Pioggia Temporale 
12171,Pavia,07/6/2006,"18,1","12,4","23,9","7,1",49.0,"11,3","9,3","14,8",0,0.0,0.0,0,
12172,Pavia,08/6/2006,"19,9","14,6","25,7","6,3",41.0,"10,9","8,7","16,5",0,0.0,0.0,0,
12173,Pavia,09/6/2006,"20,4",16,"25,1","6,9",42.0,"10,6","9,4","14,8",0,0.0,0.0,0,Pioggia 
12174,Pavia,10/6/2006,"21,8","14,4","27,1","8,7",43.0,"10,6","5,9",13,0,0.0,0.0,0,
12175,Pavia,11/6/2006,"20,8","16,9",25,"9,6",49.0,"10,9","13,1","25,9",0,0.0,0.0,"0,5",
12176,Pavia,12/6/2006,"21,9",17,"27,4","9,8",46.0,"10,6",7,13,0,0.0,0.0,0,
12177,Pavia,13/6/2006,"23,7",16,"30,4","11,7",47.0,10,"4,6","11,1","27,8",0.0,0.0,0,
12178,Pavia,14/6/2006,"24,7","17,8",32,"10,2",40.0,10,"7,4","14,8",0,0.0,0.0,0,
12179,Pavia,15/6/2006,25,"19,7","31,1","7,1",32.0,10,"7,6",13,0,0.0,0.0,0,
12180,Pavia,16/6/2006,"23,3","18,1","27,3","9,5",42.0,"10,9","6,7","14,8",0,0.0,0.0,0,
12181,Pavia,17/6/2006,"24,3","17,4","30,3","13,1",50.0,"11,1","5,7","14,8",0,0.0,0.0,0,
12182,Pavia,18/6/2006,"25,6","18,8","30,6","14,2",49.0,"10,8","4,8",13,0,0.0,0.0,0,
12183,Pavia,19/6/2006,"25,2","17,4","31,1","14,3",51.0,"10,6","4,3","11,1",0,0.0,0.0,0,
12184,Pavia,20/6/2006,"26,3","21,5","32,2","16,6",55.0,"10,9","4,3",13,0,0.0,0.0,0,
12185,Pavia,21/6/2006,"27,7","21,8","34,1","15,7",48.0,10,"4,6",13,0,0.0,0.0,0,
12186,Pavia,22/6/2006,"27,2","19,8","33,5","14,9",47.0,"10,6","4,3",13,0,0.0,0.0,0,
12187,Pavia,23/6/2006,"25,9","19,9",32,"15,4",52.0,"10,3","4,6","14,8",0,0.0,0.0,0,
12188,Pavia,24/6/2006,"26,7",20,34,"18,3",60.0,10,"7,8","29,4","55,4",0.0,0.0,0,Pioggia Temporale 
12189,Pavia,25/6/2006,"25,8",20,"31,4","19,3",67.0,"9,8",5,13,0,0.0,0.0,"5,1",
12190,Pavia,26/6/2006,"27,5","21,5","33,3","17,8",56.0,"7,7","4,1","14,8",0,0.0,0.0,0,
12191,Pavia,27/6/2006,"28,8","21,8","34,8","16,8",48.0,"10,3","4,3","11,1",0,0.0,0.0,0,
12192,Pavia,28/6/2006,"28,2","23,5","33,3","18,3",55.0,"10,8","6,7","24,1",0,0.0,0.0,0,Pioggia 
12193,Pavia,29/6/2006,"25,6",21,30,"17,7",62.0,"10,5",8,"18,3",0,0.0,0.0,"5,1",Pioggia Temporale 
12194,Pavia,30/6/2006,"26,9","18,1","33,5","15,3",49.0,10,5,"11,1",0,0.0,0.0,0,
12195,Pavia,01/7/2006,"27,1","20,6","32,2","15,7",50.0,10,"8,9","14,8",0,0.0,0.0,0,
12196,Pavia,02/7/2006,"25,9","21,8","30,2","16,1",55.0,"10,8","12,2","16,5",0,0.0,0.0,0,
12197,Pavia,03/7/2006,26,22,"30,9","16,7",57.0,"10,8","10,2","14,8",0,0.0,0.0,0,Pioggia Temporale 
12198,Pavia,04/7/2006,25,20,"29,7","16,5",59.0,"10,6","9,6","18,3",0,0.0,0.0,0,
12199,Pavia,05/7/2006,"25,4","20,5","30,3","14,1",50.0,"10,9","9,6","14,8",0,0.0,0.0,0,
12200,Pavia,06/7/2006,"23,4",18,"28,7","15,1",60.0,"9,5","10,6","33,5","57,2",0.0,0.0,0,Pioggia Temporale 
12201,Pavia,07/7/2006,"21,4","17,4","27,7","15,7",70.0,"8,9","4,3",13,0,0.0,0.0,"20,1",Pioggia Temporale 
12202,Pavia,08/7/2006,"24,2","19,3","30,4","16,4",62.0,"10,1","6,1","16,5",0,0.0,0.0,0,Pioggia Temporale 
12203,Pavia,09/7/2006,"26,1","20,2","31,6","17,1",58.0,"10,9","4,1","14,8",0,0.0,0.0,0,
12204,Pavia,10/7/2006,"27,4",21,"32,8","17,8",56.0,"10,1","4,6",13,0,0.0,0.0,0,
12205,Pavia,11/7/2006,"28,7","22,2","34,2","17,6",51.0,"10,8",5,"9,4",0,0.0,0.0,0,
12206,Pavia,12/7/2006,"27,7","22,6","33,9","19,2",60.0,"10,9","8,1","27,8",0,0.0,0.0,0,Pioggia Temporale 
12207,Pavia,13/7/2006,"26,3",21,"33,2","18,2",61.0,"11,3","7,2","27,8","46,5",0.0,0.0,0,
12208,Pavia,14/7/2006,"27,2","20,7","33,7","17,8",56.0,"11,1","4,4","9,4",0,0.0,0.0,0,
12209,Pavia,15/7/2006,"28,3","23,7","33,1","17,6",52.0,"10,8","6,1",13,0,0.0,0.0,0,
12210,Pavia,16/7/2006,"26,2",23,"29,4","15,8",53.0,"10,9","13,3","20,6",0,0.0,0.0,0,
12211,Pavia,17/7/2006,"25,2",21,30,"14,2",51.0,"10,6","9,4","18,3",0,0.0,0.0,0,
12212,Pavia,18/7/2006,"25,8",21,32,"14,2",49.0,10,7,"11,1",0,0.0,0.0,0,
12213,Pavia,19/7/2006,"27,2",21,"33,7","16,5",52.0,10,"4,3","11,1",0,0.0,0.0,0,
12214,Pavia,20/7/2006,"27,4",20,"35,6","16,9",53.0,10,"2,8","11,1",0,0.0,0.0,0,
12215,Pavia,21/7/2006,"28,3",19,"36,6","16,2",48.0,10,3,"7,6",0,0.0,0.0,0,
12216,Pavia,22/7/2006,"29,6",23,"36,1",17,47.0,"10,5","4,3","7,6",0,0.0,0.0,0,
12217,Pavia,23/7/2006,29,23,35,"18,1",52.0,"11,1","5,9","16,5",0,0.0,0.0,0,
12218,Pavia,24/7/2006,"28,9","23,7",34,"18,2",52.0,"10,6","7,2",13,0,0.0,0.0,0,
12219,Pavia,25/7/2006,"29,6",25,"34,9","19,6",55.0,"10,9","5,4",13,0,0.0,0.0,0,
12220,Pavia,26/7/2006,"27,4",22,35,"20,5",66.0,"10,5",7,37,63,0.0,0.0,0,Pioggia Temporale 
12221,Pavia,27/7/2006,"27,8",21,"34,4","17,6",54.0,"10,1","3,7","11,1",0,0.0,0.0,2,
12222,Pavia,28/7/2006,"27,1","22,8",34,"18,4",59.0,"10,9","6,1","24,1","29,4",0.0,0.0,0,Pioggia 
12223,Pavia,29/7/2006,"26,1","19,8","32,2","17,7",60.0,"10,8","5,2","11,1",0,0.0,0.0,0,
12224,Pavia,30/7/2006,"27,6","20,6","33,7","17,9",56.0,"10,5","4,8","11,1",0,0.0,0.0,0,
12225,Pavia,31/7/2006,"29,1","22,4","34,9","18,2",52.0,"11,1",5,"24,1","42,4",0.0,0.0,0,Pioggia 
12226,Pavia,01/8/2006,"24,7",21,"30,2","19,2",72.0,"10,8","9,4","20,6",0,0.0,0.0,1,Pioggia Temporale 
12227,Pavia,02/8/2006,25,"20,8","31,2","17,6",64.0,"10,6","10,6","27,8",0,0.0,0.0,0,Temporale 
12228,Pavia,03/8/2006,"20,9","16,9","26,7","12,8",60.0,"9,7","11,5","29,4","53,5",0.0,0.0,"27,9",Pioggia Temporale 
12229,Pavia,04/8/2006,"21,8","15,7","27,5","11,5",52.0,"10,8","8,9","14,8",0,0.0,0.0,0,
12230,Pavia,05/8/2006,"22,4","17,2","27,2","13,4",57.0,"11,1","4,4","11,1",0,0.0,0.0,0,
12231,Pavia,06/8/2006,23,"15,9","29,8","11,9",50.0,"10,9","8,5","20,6",0,0.0,0.0,0,
12232,Pavia,07/8/2006,"24,5",17,"31,4",10,40.0,"10,9","10,4","25,9",0,0.0,0.0,0,
12233,Pavia,08/8/2006,"25,2","17,8",32,"12,1",44.0,"10,9","5,2",13,0,0.0,0.0,0,
12234,Pavia,09/8/2006,"22,8",18,28,"13,3",55.0,"11,3","10,4","29,4",0,0.0,0.0,0,
12235,Pavia,10/8/2006,"22,6",16,"29,3","13,7",57.0,"10,6","5,7",13,0,0.0,0.0,0,
12236,Pavia,11/8/2006,"20,8",16,"26,1","13,9",65.0,"11,1","10,9","22,2",0,0.0,0.0,0,Pioggia Temporale 
12237,Pavia,12/8/2006,"19,1",15,"25,1","11,2",60.0,"11,3","6,7","14,8",0,0.0,0.0,2,Pioggia 
12238,Pavia,13/8/2006,"17,9","13,6","23,7",12,68.0,"10,1",8,"25,9",0,0.0,0.0,0,Pioggia Temporale 
12239,Pavia,14/8/2006,"19,2","13,2","25,3","11,1",59.0,"10,9","4,3",13,0,0.0,0.0,"7,1",
12240,Pavia,15/8/2006,"21,2","15,4",27,"12,3",57.0,"10,8",5,"14,8",0,0.0,0.0,0,Pioggia 
12241,Pavia,16/8/2006,"18,7",17,"20,3","15,3",81.0,"10,6","12,8","22,2",0,0.0,0.0,"3,1",Pioggia Temporale 
12242,Pavia,17/8/2006,"21,5",19,"26,4","17,3",77.0,"9,8","8,1","14,8",0,0.0,0.0,0,Pioggia 
12243,Pavia,18/8/2006,"23,6","19,4","29,1","15,2",59.0,"10,3",7,"14,8",0,0.0,0.0,16,Pioggia Temporale 
12244,Pavia,19/8/2006,"22,7","18,7","26,5","16,6",68.0,"11,4",5,13,0,0.0,0.0,0,Pioggia 
12245,Pavia,20/8/2006,"23,7","18,5","29,1","16,7",65.0,"10,1","3,9",13,0,0.0,0.0,0,
12246,Pavia,21/8/2006,"23,2","18,5","28,4","15,7",63.0,"11,6","4,8","11,1",0,0.0,0.0,2,Pioggia 
12247,Pavia,22/8/2006,"23,3","18,3",29,"15,8",63.0,"10,5","4,4","7,6",0,0.0,0.0,0,
12248,Pavia,23/8/2006,"23,9","17,7","28,7","17,3",67.0,"10,6","5,6",13,0,0.0,0.0,0,
12249,Pavia,24/8/2006,"22,3",19,27,"16,6",70.0,"10,6","5,6",13,0,0.0,0.0,0,Pioggia Temporale 
12250,Pavia,25/8/2006,"20,9","15,9","25,9","14,3",66.0,"10,5","5,7","11,1",0,0.0,0.0,0,Pioggia Temporale 
12251,Pavia,26/8/2006,"21,3",17,27,"14,7",66.0,"10,9","5,7","11,1",0,0.0,0.0,2,Pioggia Temporale 
12252,Pavia,27/8/2006,"20,9","16,3","27,1","14,1",65.0,"10,6","5,7","11,1",0,0.0,0.0,"0,8",Pioggia 
12253,Pavia,28/8/2006,"20,7",16,"25,4","14,5",68.0,"11,1","5,9","11,1",0,0.0,0.0,0,
12254,Pavia,29/8/2006,"21,3","15,3","27,3","10,1",49.0,"11,1","7,4","24,1",0,0.0,0.0,0,Pioggia 
12255,Pavia,30/8/2006,"20,3","12,9",26,"9,1",49.0,10,"15,7","27,8","48,2",0.0,0.0,0,
12256,Pavia,31/8/2006,"19,6","10,6","26,2","6,3",42.0,10,"4,3",13,0,0.0,0.0,0,
12257,Pavia,01/9/2006,"19,9","11,5",28,"9,1",50.0,"10,1","3,5","7,6",0,0.0,0.0,0,
12258,Pavia,02/9/2006,"20,5","12,5","28,1","10,2",52.0,"10,8","3,9","9,4",0,0.0,0.0,0,
12259,Pavia,03/9/2006,23,"16,9","29,6","13,9",57.0,"10,5","3,7","7,6",0,0.0,0.0,0,
12260,Pavia,04/9/2006,"24,2","16,7","31,4","15,2",57.0,10,5,"11,1",0,0.0,0.0,0,
12261,Pavia,05/9/2006,25,"17,6",32,"17,8",64.0,"9,7",3,"9,4",0,0.0,0.0,0,
12262,Pavia,06/9/2006,"25,8","19,2","31,5","18,8",65.0,9,"3,7","9,4",0,0.0,0.0,0,
12263,Pavia,07/9/2006,"26,1","21,8","31,4","19,7",68.0,"7,7","4,4","9,4",0,0.0,0.0,0,
12264,Pavia,08/9/2006,"25,2",21,"30,3","18,9",68.0,"6,4","6,5","27,8",0,0.0,0.0,0,
12265,Pavia,09/9/2006,"22,1",18,"26,4","11,9",52.0,"10,6","10,7","18,3",37,0.0,0.0,0,
12266,Pavia,10/9/2006,"20,8","14,5","27,1","11,3",55.0,10,"4,4","11,1",0,0.0,0.0,0,
12267,Pavia,11/9/2006,"21,1","13,9","27,5","10,8",52.0,"11,1","4,1","9,4",0,0.0,0.0,0,
12268,Pavia,12/9/2006,"20,9","14,8","26,6","11,1",53.0,"9,8","4,6","11,1",0,0.0,0.0,0,
12269,Pavia,13/9/2006,"21,1","14,9",27,"10,1",49.0,10,"5,4",13,0,0.0,0.0,0,
12270,Pavia,14/9/2006,"18,9",17,"21,8","14,3",75.0,"6,9","10,6","22,2",0,0.0,0.0,"9,9",Pioggia 
12271,Pavia,15/9/2006,"19,5","16,4","24,1","15,8",79.0,"8,5","11,1","25,9",0,0.0,0.0,"86,1",Pioggia Temporale 
12272,Pavia,16/9/2006,"20,7",18,"25,2","15,9",74.0,"11,1","6,3","24,1",0,0.0,0.0,"0,5",Pioggia 
12273,Pavia,17/9/2006,"19,4","16,9","23,9","14,4",73.0,"10,8","6,9",13,0,0.0,0.0,16,Pioggia 
12274,Pavia,18/9/2006,"19,7",15,"24,6",15,74.0,"9,5","2,8","9,4",0,0.0,0.0,0,
12275,Pavia,19/9/2006,"21,2","15,6",28,"14,9",67.0,8,2,"7,6",0,0.0,0.0,0,
12276,Pavia,20/9/2006,"21,1","15,5","27,1","15,2",69.0,"8,5",3,"9,4",0,0.0,0.0,0,
12277,Pavia,21/9/2006,"21,7","16,8","27,2","15,7",69.0,"7,2","3,9","7,6",0,0.0,0.0,0,
12278,Pavia,22/9/2006,"21,6","16,4","27,5","15,3",67.0,"6,8","2,6","9,4",0,0.0,0.0,0,
12279,Pavia,23/9/2006,"20,4","17,4","23,3","14,9",71.0,"6,9","7,8","14,8",0,0.0,0.0,0,
12280,Pavia,24/9/2006,"19,7","15,8","23,6","11,8",60.0,"10,9",5,"9,4",0,0.0,0.0,0,Pioggia 
12281,Pavia,25/9/2006,"16,9",16,"19,4","13,4",80.0,"6,9","10,7","20,6",0,0.0,0.0,18,Pioggia 
12282,Pavia,26/9/2006,19,16,23,"13,6",71.0,"10,8","5,9","16,5",0,0.0,0.0,"6,1",Pioggia 
12283,Pavia,27/9/2006,"20,1","15,9","26,6","13,1",64.0,"10,5","3,7","9,4",0,0.0,0.0,0,
12284,Pavia,28/9/2006,"19,6","13,4","26,1","12,6",64.0,"9,8","1,9","7,6",0,0.0,0.0,0,
12285,Pavia,29/9/2006,"19,7",15,"25,2",13,65.0,"7,2","3,9","9,4",0,0.0,0.0,0,
12286,Pavia,30/9/2006,"19,9","15,5","24,1","14,4",71.0,"10,5","4,3","11,1",0,0.0,0.0,0,
12287,Pavia,01/10/2006,"18,9","17,7","20,1","15,4",80.0,"5,5","3,7","7,6",0,0.0,0.0,"6,1",Pioggia 
12288,Pavia,02/10/2006,"20,7","17,7","24,2","16,4",76.0,"7,2","2,2","7,6",0,0.0,0.0,0,
12289,Pavia,03/10/2006,"20,3",17,"23,2","15,8",75.0,"7,4","7,6","20,6",0,0.0,0.0,0,
12290,Pavia,04/10/2006,"18,3",14,"23,5","12,8",70.0,"10,3","7,4","18,3",0,0.0,0.0,0,Pioggia Temporale 
12291,Pavia,05/10/2006,"15,8","10,4","22,3","8,7",63.0,"10,3","4,1","9,4",0,0.0,0.0,"3,1",
12292,Pavia,06/10/2006,"16,1","10,3","22,2","9,9",67.0,"10,3","2,6","7,6",0,0.0,0.0,0,
12293,Pavia,07/10/2006,"15,2",12,"19,7","11,4",78.0,6,2,"7,6",0,0.0,0.0,"4,1",Pioggia 
12294,Pavia,08/10/2006,"15,3","8,9",23,"9,1",66.0,"6,4",2,"11,1",0,0.0,0.0,0,Nebbia 
12295,Pavia,09/10/2006,"15,2","8,9","22,6","9,1",67.0,"7,4","1,7","7,6",0,0.0,0.0,0,Nebbia 
12296,Pavia,10/10/2006,"15,4","8,2","23,7","8,8",65.0,"4,7","1,3","5,4",0,0.0,0.0,0,Nebbia 
12297,Pavia,11/10/2006,"15,1",9,"22,7","8,7",66.0,"5,5","1,9","7,6",0,0.0,0.0,0,Nebbia 
12298,Pavia,12/10/2006,"16,4",11,"22,5","10,6",69.0,"4,8","2,4","7,6",0,0.0,0.0,0,
12299,Pavia,13/10/2006,"16,2","11,3","23,3","10,6",69.0,"3,4","1,9","7,6",0,0.0,0.0,0,
12300,Pavia,14/10/2006,"15,9","10,8","20,4","8,4",61.0,"7,2",7,"18,3",0,0.0,0.0,0,
12301,Pavia,15/10/2006,"16,4",10,21,"7,1",54.0,10,"4,1","9,4",0,0.0,0.0,0,
12302,Pavia,16/10/2006,"14,1","8,2","21,1","7,8",66.0,"6,4",5,13,0,0.0,0.0,0,
12303,Pavia,17/10/2006,"14,1",9,"18,7","7,3",64.0,"9,5","5,2","11,1",0,0.0,0.0,0,
12304,Pavia,18/10/2006,13,"7,7",18,"6,8",66.0,"6,3",2,"5,4",0,0.0,0.0,0,
12305,Pavia,19/10/2006,"12,9",12,14,"8,7",76.0,"4,3",5,"11,1",0,0.0,0.0,"3,1",Pioggia 
12306,Pavia,20/10/2006,"13,2","11,9","15,1","9,1",76.0,"3,9","2,2","9,4",0,0.0,0.0,"10,4",Pioggia 
12307,Pavia,21/10/2006,"14,3","11,9","16,1","10,4",77.0,"3,5","1,7","5,4",0,0.0,0.0,"6,1",Pioggia 
12308,Pavia,22/10/2006,"15,4","13,4",18,"11,7",79.0,"3,9","1,7","5,4",0,0.0,0.0,0,
12309,Pavia,23/10/2006,"15,1",14,16,11,76.0,"2,4","5,4","14,8",0,0.0,0.0,"14,5",Pioggia 
12310,Pavia,24/10/2006,"16,8",14,"20,2","12,6",76.0,"3,5","3,9",13,0,0.0,0.0,"3,1",Nebbia 
12311,Pavia,25/10/2006,"16,8","12,5","22,6","11,9",73.0,"6,6","1,5","7,6",0,0.0,0.0,"0,5",Nebbia 
12312,Pavia,26/10/2006,"16,7","12,2","22,2","12,3",75.0,"5,6","2,6","5,4",0,0.0,0.0,0,Nebbia 
12313,Pavia,27/10/2006,"16,5",11,23,"11,5",72.0,6,"1,9","7,6",0,0.0,0.0,"0,5",Nebbia 
12314,Pavia,28/10/2006,"14,5","11,7",19,"11,2",81.0,"0,8",2,"7,6",0,0.0,0.0,0,Nebbia 
12315,Pavia,29/10/2006,"16,3",12,"21,5","11,1",71.0,"6,1","6,3","24,1",0,0.0,0.0,0,Nebbia 
12316,Pavia,30/10/2006,"15,8","9,8",21,"9,2",65.0,"6,8","7,2","16,5",0,0.0,0.0,0,Nebbia 
12317,Pavia,31/10/2006,"13,6",7,"19,5","7,1",65.0,"9,5","2,6","7,6",0,0.0,0.0,0,
12318,Pavia,01/11/2006,"13,9","8,3","19,5","8,2",68.0,"5,6","11,3","40,7","59,4",0.0,0.0,0,Nebbia 
12319,Pavia,02/11/2006,"10,6",7,"14,3",0,0.0,"10,9","18,3","29,4",0,0.0,0.0,0,
12320,Pavia,03/11/2006,"8,8","1,2","14,6","-8,1",29.0,10,"10,7","20,6",0,0.0,0.0,0,
12321,Pavia,04/11/2006,"6,5","0,4","13,3","-5,4",42.0,10,3,"9,4",0,0.0,0.0,0,
12322,Pavia,05/11/2006,"7,8","0,4","15,5","-0,9",54.0,10,"4,6",13,0,0.0,0.0,0,
12323,Pavia,06/11/2006,"10,4",6,"15,7","0,3",49.0,"9,7","5,6","14,8",0,0.0,0.0,0,
12324,Pavia,07/11/2006,"10,2","2,5","18,5","3,9",65.0,5,"1,1","5,4",0,0.0,0.0,0,Nebbia 
12325,Pavia,08/11/2006,"11,9","6,8","15,5","6,7",70.0,"4,3","3,3","7,6",0,0.0,0.0,0,
12326,Pavia,09/11/2006,"12,9",9,18,"6,2",64.0,"7,6","5,2",13,0,0.0,0.0,0,
12327,Pavia,10/11/2006,"10,2","4,7","16,3","4,4",67.0,"3,7","6,5","18,3",0,0.0,0.0,0,Nebbia 
12328,Pavia,11/11/2006,"8,7","3,6","12,1","4,2",73.0,"1,8",2,"7,6",0,0.0,0.0,0,Nebbia 
12329,Pavia,12/11/2006,"10,8","6,8",16,"4,3",64.0,"6,3","6,3","18,3",0,0.0,0.0,0,Nebbia 
12330,Pavia,13/11/2006,"7,7","2,7","13,5","2,9",72.0,"2,7","1,9","5,4",0,0.0,0.0,0,Nebbia 
12331,Pavia,14/11/2006,"9,4","3,4","16,3","4,1",69.0,"3,4","2,4","5,4",0,0.0,0.0,0,Nebbia 
12332,Pavia,15/11/2006,"11,5",9,13,"6,6",72.0,"2,7","3,1","7,6",0,0.0,0.0,0,Pioggia 
12333,Pavia,16/11/2006,"11,6",10,"13,2",8,79.0,"2,1","2,2","5,4",0,0.0,0.0,0,Pioggia 
12334,Pavia,17/11/2006,"12,2",11,13,"9,1",81.0,"1,3",2,"14,8",0,0.0,0.0,"0,5",Pioggia Nebbia 
12335,Pavia,18/11/2006,"12,9","11,7","14,2","9,9",82.0,"1,9","4,3",13,0,0.0,0.0,1,Pioggia Nebbia 
12336,Pavia,19/11/2006,"12,4",11,14,"9,3",81.0,"1,8",3,"7,6",0,0.0,0.0,0,Pioggia Nebbia 
12337,Pavia,20/11/2006,"12,2",11,14,"8,6",79.0,"2,4",3,"7,6",0,0.0,0.0,"0,8",Nebbia 
12338,Pavia,21/11/2006,"10,3","8,4","11,2","6,9",79.0,"2,4","2,8","7,6",0,0.0,0.0,"0,5",Pioggia Nebbia 
12339,Pavia,22/11/2006,"9,6",5,16,"5,1",73.0,6,"6,1","14,8",0,0.0,0.0,0,Nebbia 
12340,Pavia,23/11/2006,"8,1",3,"12,7","3,5",73.0,"4,2","2,4","7,6",0,0.0,0.0,0,Nebbia 
12341,Pavia,24/11/2006,"9,7",9,11,"5,2",73.0,"4,3","3,1","9,4",0,0.0,0.0,"0,5",Pioggia 
12342,Pavia,25/11/2006,"10,2","8,7",11,"7,4",83.0,"2,3","3,1","7,6",0,0.0,0.0,1,Pioggia 
12343,Pavia,26/11/2006,"12,1",10,"16,2","9,6",85.0,"3,5","4,4","11,1",0,0.0,0.0,0,
12344,Pavia,27/11/2006,"11,4","10,8","12,4","9,5",88.0,"3,9","2,4","5,4",0,0.0,0.0,0,Pioggia 
12345,Pavia,28/11/2006,"11,1",10,12,"9,4",89.0,"5,1","1,5","5,4",0,0.0,0.0,0,Pioggia 
12346,Pavia,29/11/2006,"11,2",10,12,9,86.0,"7,7","2,2","9,4",0,0.0,0.0,0,
12347,Pavia,30/11/2006,"10,3",5,"16,3","6,8",79.0,"7,2","1,9","5,4",0,0.0,0.0,0,
12348,Pavia,01/12/2006,"7,8",3,14,"5,7",87.0,6,"1,9","5,4",0,0.0,0.0,0,Nebbia 
12349,Pavia,02/12/2006,"8,2","4,5","9,4","6,2",87.0,"1,9","2,6","7,6",0,0.0,0.0,0,Nebbia 
12350,Pavia,03/12/2006,9,8,10,"7,1",88.0,"3,4","3,1","7,6",0,0.0,0.0,0,Pioggia 
12351,Pavia,04/12/2006,"9,4","8,5","10,4","7,5",88.0,"3,4","3,7","11,1",0,0.0,0.0,"0,5",Pioggia 
12352,Pavia,05/12/2006,"8,9","6,8","10,3","7,2",89.0,"3,9","6,1","11,1",0,0.0,0.0,0,Pioggia 
12353,Pavia,06/12/2006,10,"8,9",11,"8,2",89.0,"2,4","4,3",13,0,0.0,0.0,"2,5",Pioggia Nebbia 
12354,Pavia,07/12/2006,"10,9","9,5",13,"9,1",89.0,"4,2","3,5","9,4",0,0.0,0.0,0,Pioggia 
12355,Pavia,08/12/2006,"11,3",10,13,"9,5",89.0,"3,4","13,5","29,4",0,0.0,0.0,"1,8",Pioggia 
12356,Pavia,09/12/2006,"10,4",7,"12,5","8,4",87.0,"8,5","11,3","31,3",0,0.0,0.0,"10,9",Pioggia Temporale 
12357,Pavia,10/12/2006,"7,3","3,3","11,5","4,9",85.0,"9,2","4,6","9,4",0,0.0,0.0,0,Nebbia 
12358,Pavia,11/12/2006,"6,4",3,11,"3,6",82.0,9,"3,1","9,4",0,0.0,0.0,0,Nebbia 
12359,Pavia,12/12/2006,"5,1","-0,3","10,5","2,3",82.0,"6,1",2,"7,6",0,0.0,0.0,0,Nebbia 
12360,Pavia,13/12/2006,"5,1","-0,1","10,3","2,2",81.0,"5,1","2,4","7,6",0,0.0,0.0,0,Nebbia 
12361,Pavia,14/12/2006,"4,7",-1,"12,3","1,3",79.0,"3,7","1,5","5,4",0,0.0,0.0,0,Nebbia 
